Date/Time,Battery Remaining,Battery Current,Battery Voltage,Battery Temp,Battery Status,Battery Manufacturing Date,Battery Serial Number,Battery Part Number,Battery Rated Capacity (mAh),Battery Decommission Status,Battery Base Cumulative Charge (mAh),Battery Error Status,Battery Present Capacity (mAh),Battery Health Percentage (%),Battery Percent Decommission Threshold (%),Battery Present Charge (mAh),Battery Total Cumulative Charge (mAh),Battery Secs Since First Use (secs),Battery Time Remaining (mins),Battery Time to Full (mins),Battery Cycles,Ti Temp,Ti SOC,Ti Volt,Ti Current,Qti Temp,Qti SOC,Qti Volt,Qti Current,Charger Type,Screen State,Screen Brightness,Boot Count,Boot Reason,Event Type,Event Details
2023-09-12 13:13:47:249,87,851147,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5402,11167,591720,65535,95,1,30,87,4133,859,300,87,4206927,851147,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:48:342,87,856335,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5402,11167,591720,65535,95,1,30,87,4133,859,300,87,4206732,856335,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:49:452,87,862133,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5402,11167,591720,65535,95,1,30,87,4133,859,300,87,4207122,857250,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:50:575,87,852062,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5402,11167,591720,65535,95,1,30,87,4133,859,300,87,4207122,849926,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:51:691,87,850536,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5402,11167,591720,65535,95,1,30,87,4133,859,300,87,4206538,850536,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:52:804,87,852062,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5404,11167,591725,65535,95,1,30,87,4133,857,300,87,4207316,852062,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:53:895,87,850231,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5404,11167,591725,65535,95,1,30,87,4133,857,300,87,4207316,850231,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:55:011,87,850231,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5404,11167,591725,65535,95,1,30,87,4133,857,300,87,4206732,850231,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:56:130,87,851147,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5404,11167,591725,65535,95,1,30,87,4133,857,300,87,4206927,851147,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:57:235,87,850841,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5404,11167,591725,65535,95,1,30,87,4133,857,300,87,4207122,850841,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:58:344,87,853893,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5405,11167,591730,65535,95,1,30,87,4133,858,300,87,4206927,853893,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:13:59:453,87,848400,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5405,11167,591730,65535,95,1,30,87,4133,858,300,87,4207122,848400,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:00:569,87,849621,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5405,11167,591730,65535,95,1,30,87,4133,858,300,87,4207316,849621,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:01:697,87,849926,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5405,11167,591730,65535,95,1,30,87,4133,858,300,87,4206927,851452,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:02:810,87,850231,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5406,11167,591735,65535,95,1,30,87,4133,856,300,87,4206732,849315,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:03:926,87,846874,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5406,11167,591735,65535,95,1,30,87,4133,856,300,87,4206732,846874,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:05:047,87,846874,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5406,11167,591735,65535,95,1,30,87,4133,856,300,87,4206732,846874,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:06:170,87,848400,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5406,11167,591735,65535,95,1,30,87,4133,856,300,87,4207122,848400,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:07:288,87,844738,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5406,11167,591735,65535,95,1,30,87,4133,856,300,87,4207122,844738,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:08:417,87,851452,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5407,11167,591740,65535,95,1,30,87,4133,854,300,87,4207122,851452,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:09:529,87,850536,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5407,11167,591740,65535,95,1,30,87,4133,854,300,87,4206927,849621,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:10:625,87,848705,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5407,11167,591740,65535,95,1,30,87,4133,854,300,87,4206927,848705,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:11:742,87,845958,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5407,11167,591740,65535,95,1,30,87,4133,854,300,87,4207122,846264,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:12:850,87,847179,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5408,11167,591745,65535,95,1,30,87,4133,854,300,87,4206732,847179,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:13:974,87,845043,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5408,11167,591745,65535,95,1,30,87,4133,854,300,87,4207122,845043,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:15:091,87,842907,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5408,11167,591745,65535,95,1,30,87,4133,854,300,87,4207511,842907,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:16:218,87,842907,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5408,11167,591745,65535,95,1,30,87,4133,854,300,87,4207511,842907,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:17:331,87,845043,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5408,11167,591745,65535,95,1,30,87,4133,854,300,87,4206927,854198,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:18:455,87,851757,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5410,11167,591750,65535,95,1,30,87,4133,852,300,87,4206732,851757,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:19:569,87,847484,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5410,11167,591750,65535,95,1,30,87,4133,852,300,87,4207122,847484,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:20:690,87,840770,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5410,11167,591750,65535,95,1,30,87,4133,852,300,87,4207122,840770,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:21:807,87,843822,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5410,11167,591750,65535,95,1,30,87,4133,852,300,87,4207122,843822,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:22:917,87,840770,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5410,11167,591750,65535,95,1,30,87,4133,852,300,87,4206927,840770,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:24:030,87,844127,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5411,11167,591756,65535,95,1,30,87,4133,850,300,87,4206343,844127,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:25:148,87,845653,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5411,11167,591756,65535,95,1,30,87,4133,850,300,87,4207511,845653,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:26:264,87,842601,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5411,11167,591756,65535,95,1,30,87,4133,850,300,87,4206927,842296,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:27:371,87,844433,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5411,11167,591756,65535,95,1,30,87,4133,850,300,87,4207316,853588,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:28:492,87,848095,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5412,11167,591761,65535,95,1,30,87,4134,855,300,87,4206732,848095,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:29:588,87,847790,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5412,11167,591761,65535,95,1,30,87,4134,855,300,87,4207122,847790,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:30:691,87,839550,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5412,11167,591761,65535,95,1,30,87,4134,855,300,87,4206927,839550,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:31:807,87,841686,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5412,11167,591761,65535,95,1,30,87,4134,855,300,87,4206732,841686,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:32:930,87,841381,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5412,11167,591761,65535,95,1,30,87,4134,855,300,87,4206732,841381,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:34:048,87,839245,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5413,11167,591766,65535,95,1,30,87,4133,849,300,87,4206927,839245,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:35:167,87,843822,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5413,11167,591766,65535,95,1,30,87,4133,849,300,87,4207316,843822,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:36:284,87,843517,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5413,11167,591766,65535,95,1,30,87,4133,849,300,87,4207316,843517,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:37:392,87,847484,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5413,11167,591766,65535,95,1,30,87,4133,849,300,87,4207511,847484,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:38:510,87,846874,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5414,11167,591771,65535,95,1,30,87,4134,854,300,87,4206732,841991,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:39:616,87,841076,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5414,11167,591771,65535,95,1,30,87,4134,854,300,87,4207122,842296,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:40:734,87,841076,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5414,11167,591771,65535,95,1,30,87,4134,854,300,87,4207122,841076,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:41:851,87,838939,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5414,11167,591771,65535,95,1,30,87,4134,854,300,87,4207316,838939,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:42:966,87,839855,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10876,0,6280,100,80,5414,11167,591771,65535,95,1,30,87,4134,854,300,87,4207705,839855,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:44:072,87,840465,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5416,11196,591776,65535,95,1,30,87,4133,848,300,87,4207316,840465,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:45:189,87,840465,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5416,11196,591776,65535,95,1,30,87,4133,848,300,87,4207316,840465,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:46:306,87,836498,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5416,11196,591776,65535,95,1,30,87,4133,848,300,87,4206927,839550,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:47:414,87,854504,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5416,11196,591776,65535,95,1,30,87,4133,848,300,87,4207705,854504,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:48:532,87,838634,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5416,11196,591776,65535,95,1,30,87,4133,848,300,87,4207122,838634,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:49:648,87,838939,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5416,11196,591776,65535,95,1,30,87,4133,848,300,87,4206927,849010,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:50:728,87,835277,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5417,11196,591783,65535,95,1,30,87,4134,849,300,87,4206732,835277,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:51:833,87,837719,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5417,11196,591783,65535,95,1,30,87,4134,849,300,87,4206927,837719,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:52:948,87,833751,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5417,11196,591783,65535,95,1,30,87,4134,849,300,87,4206732,835582,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:54:054,87,837413,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5417,11196,591783,65535,95,1,30,87,4134,849,300,87,4207122,835888,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:55:153,87,834667,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5418,11196,591788,65535,95,1,30,87,4134,844,300,87,4207122,833751,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:56:265,87,837108,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5418,11196,591788,65535,95,1,30,87,4134,844,300,87,4206927,837108,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:57:376,87,848400,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5418,11196,591788,65535,95,1,30,87,4134,844,300,87,4207511,848400,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:58:491,87,838024,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5418,11196,591788,65535,95,1,30,87,4134,844,300,87,4206732,838024,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:14:59:609,87,836498,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5418,11196,591788,65535,95,1,30,87,4134,844,300,87,4207511,836498,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:00:720,87,837108,4208,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5420,11196,591793,65535,95,1,30,87,4134,847,300,87,4208095,837108,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:01:831,87,835888,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5420,11196,591793,65535,95,1,30,87,4134,847,300,87,4206732,835888,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:02:947,87,834056,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5420,11196,591793,65535,95,1,30,87,4134,847,300,87,4207316,834056,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:04:069,87,837719,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5420,11196,591793,65535,95,1,30,87,4134,847,300,87,4207900,837719,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:05:184,87,833751,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5420,11196,591793,65535,95,1,30,87,4134,847,300,87,4206927,833751,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:06:295,87,839245,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5421,11196,591798,65535,95,1,30,87,4134,843,300,87,4206927,837108,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:07:405,87,842601,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5421,11196,591798,65535,95,1,30,87,4134,843,300,87,4206732,842601,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:08:525,87,839855,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5421,11196,591798,65535,95,1,30,87,4134,843,300,87,4206927,839855,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:09:645,87,838634,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5421,11196,591798,65535,95,1,30,87,4134,843,300,87,4207316,838634,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:10:753,87,837413,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5422,11196,591803,65535,95,1,30,87,4134,846,300,87,4207511,837413,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:11:874,87,836803,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5422,11196,591803,65535,95,1,30,87,4134,846,300,87,4206927,839855,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:12:989,87,832531,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5422,11196,591803,65535,95,1,30,87,4134,846,300,87,4207900,832531,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:14:101,87,830089,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5422,11196,591803,65535,95,1,30,87,4134,846,300,87,4207511,830089,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:15:212,87,833751,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5422,11196,591803,65535,95,1,30,87,4134,846,300,87,4206732,834056,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:16:330,87,832225,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5423,11196,591808,65535,95,1,30,87,4134,842,300,87,4207122,831920,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:17:448,87,845043,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5423,11196,591808,65535,95,1,30,87,4134,842,300,87,4207511,845043,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:18:564,87,839245,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5423,11196,591808,65535,95,1,30,87,4134,842,300,87,4206732,839245,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:19:676,87,833141,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5423,11196,591808,65535,95,1,30,87,4134,842,300,87,4207511,833141,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:20:791,87,835582,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5424,11196,591813,65535,95,1,30,87,4134,843,300,87,4207511,835582,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:21:906,87,833446,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5424,11196,591813,65535,95,1,30,87,4134,843,300,87,4206927,833446,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:23:015,87,834972,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5424,11196,591813,65535,95,1,30,87,4134,843,300,87,4206927,836193,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:24:133,87,835277,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5424,11196,591813,65535,95,1,30,87,4134,843,300,87,4207316,835277,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:25:249,87,833751,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5424,11196,591813,65535,95,1,30,87,4134,843,300,87,4206732,833751,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:26:356,87,831615,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5426,11196,591818,65535,95,1,30,87,4134,840,300,87,4206927,832531,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:27:472,87,840465,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5426,11196,591818,65535,95,1,30,87,4134,840,300,87,4207511,840465,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:28:590,87,835582,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5426,11196,591818,65535,95,1,30,87,4134,840,300,87,4207122,835582,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:29:697,87,831615,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5426,11196,591818,65535,95,1,30,87,4134,840,300,87,4206927,831615,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:30:811,87,830089,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5426,11196,591818,65535,95,1,30,87,4134,840,300,87,4207511,830089,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:31:926,87,834056,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5427,11196,591823,65535,95,1,30,87,4134,842,300,87,4207122,834056,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:33:035,87,829784,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5427,11196,591823,65535,95,1,30,87,4134,842,300,87,4206732,829784,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:34:151,87,824901,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5427,11196,591823,65535,95,1,30,87,4134,842,300,87,4206538,828868,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:35:265,87,833141,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5427,11196,591823,65535,95,1,30,87,4134,842,300,87,4206927,834972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:36:372,87,833446,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5428,11196,591829,65535,95,1,30,87,4134,839,300,87,4206343,833446,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:37:489,87,829174,4205,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5428,11196,591829,65535,95,1,30,87,4134,839,300,87,4205759,829174,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:38:608,87,834972,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5428,11196,591829,65535,95,1,30,87,4134,839,300,87,4207122,834972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:39:717,87,834362,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5428,11196,591829,65535,95,1,30,87,4134,839,300,87,4207122,834362,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:40:829,87,827648,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5428,11196,591829,65535,95,1,30,87,4134,839,300,87,4206927,827648,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:41:950,87,828258,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5429,11196,591834,65535,95,1,30,87,4134,834,300,87,4207316,828258,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:43:067,87,829174,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5429,11196,591834,65535,95,1,30,87,4134,834,300,87,4207316,829174,,1,255,4,shutdown:battery,Heartbeat,
